asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt
"B008GC9T1K","Nature Made Vitamin D3 2000 IU (50 mcg), Vitamin D Supplement for Bone, Teeth, Muscle and Immune Health Support, 400 Tablets, 400 Day Supply","$24.34","4.7","22300","Amazon","Health & Household","1899","Vitamin D Supplements","26","","","3","6","AMZ","$221,034.29","12,933","https://www.amazon.com/dp/B008GC9T1K","https://m.media-amazon.com/images/I/71ybB-WuKmL._AC_UL320_.jpg","true","false","6","2026-01-27T22:02:46.194Z"
"B0CHKVFDVN","NatureWise Vitamin B Complex for Women and Men - with Folic Acid Biotin B1 B2 B3 B6 B12 - Support Cellular Energy & Mental Clarity - Gluten & Dairy Free, Non-GMO - 60 Softgels[2-Month Supply]","$5.99","4.4","7000","Amazon","Health & Household","1885","Vitamin B-Complex Supplements","9","","","3","1","AMZ","$159,519.29","19,283","https://www.amazon.com/dp/B0CHKVFDVN","https://m.media-amazon.com/images/I/71xmk3fvnoL._AC_UL320_.jpg","true","false","6","2026-01-27T22:02:46.194Z"
"B0038N8SEG","AdvoCare Spark Vitamin & Amino Acid Supplement - Focus & Energy Drink Powder Mix with Vitamin A, B-6, C & E - Also Includes L-Carnitine & L-Tyrosine - Grape - 42 Servings","$59.95","4.6","6500","USA","Health & Household","3516","Sports Nutrition Endurance & Energy Powders","8","","","11","1","FBA","$550,429.89","10,410","https://www.amazon.com/dp/B0038N8SEG","https://m.media-amazon.com/images/I/61HL-dt39dL._AC_UL320_.jpg","true","true","6","2026-01-27T22:02:46.194Z"
"B0CV3JJ1BK","Ryde: Discovery Pack | Energize, Focus & Relax Shots | Green Tea Caffeine, Taurine, Ginseng, B Vitamins, L-Theanine, Lemon Balm, Chamomile | 0 Calories, 0 Sugar | Variety Pack – Try Them All (6 Pack)","$29.99","4.3","461","USA","Health & Household","21642","Sports Nutrition Endurance & Energy Shots","14","","","10","2","FBA","$60,047.97","1,543","https://www.amazon.com/dp/B0CV3JJ1BK","https://m.media-amazon.com/images/I/71pCm5o-c0L._AC_UL320_.jpg","true","true","6","2026-01-27T22:02:46.195Z"
"B0019LWIPY","Life Enhancement Radical Shield | 28 Vitamins, Minerals, Antioxidants & More | 112 Servings","$72.70","4.3","32","USA","Health & Household","169123","Blended Vitamin & Mineral Supplements","8188","","","1","1","FBA","$2,448.63","34","https://www.amazon.com/dp/B0019LWIPY","https://m.media-amazon.com/images/I/51CMsbcGKxL._AC_UL320_.jpg","true","true","6","2026-01-27T22:02:46.195Z"
"B0098U0S8C","Garden of Life Vitamin Code Raw Vitamin C - 120 Capsules, 500mg Whole Food Vitamin C Capsules + Fruit & Veggie Blend & Probiotics, Supplements for Adults, Vegan, Gluten Free","$26.59","4.7","13200","Amazon","Health & Household","1969","Vitamin C Supplements","15","Sales & Deals","268","2","8","AMZ","$337,673.49","15,106","https://www.amazon.com/dp/B0098U0S8C","https://m.media-amazon.com/images/I/814Te29TBKS._AC_UL320_.jpg","true","false","7","2026-01-27T22:06:29.289Z"
"B076DBV1MG","Life Extension Vitamins D and K with SeaIodine Bone Brain Thyroid Arterial Support Non GMO Once Daily Gluten Free, 60 Count","$16.20","4.7","4300","Amazon","Health & Household","2581","Vitamin D Supplements","36","","","3","2","AMZ","$173,175.72","11,408","https://www.amazon.com/dp/B076DBV1MG","https://m.media-amazon.com/images/I/71c9FPmUbCL._AC_UL320_.jpg","true","false","7","2026-01-27T22:06:29.290Z"
"B0019QT9LA","NOW Supplements, Vitamin D-3 & K-2, 1,000 IU/45 mcg,Plus Cardiovascular Support*, Supports Bone Health*, 120 veg Capsules","$12.95","4.8","11400","USA","Health & Household","3030","Vitamin D Supplements","40","Sales & Deals","414","1","6","FBA","$209,729.76","19,617","https://www.amazon.com/dp/B0019QT9LA","https://m.media-amazon.com/images/I/71NU3lMVV5L._AC_UL320_.jpg","false","false","7","2026-01-27T22:06:29.290Z"
"B0098U0SQO","Garden of Life Vitamin B Complex, 120 Vegan Capsules, High Potency Vitamins for Energy & Metabolism with B6, Folate & B12 as Methylcobalamin Plus Probiotics","$28.69","4.7","15600","Amazon","Health & Household","1843","Vitamin B-Complex Supplements","8","Sales & Deals","252","2","11","AMZ","$367,553.99","15,436","https://www.amazon.com/dp/B0098U0SQO","https://m.media-amazon.com/images/I/81WCuDcF4hS._AC_UL320_.jpg","true","false","7","2026-01-27T22:06:29.290Z"
"B0BMWNXYNM","Superfood Fruit and Veggie Supplement - 360 Whole Super Fruit and Vegetable Supplements & Vitamin with Beta-Carotene, Soy Free- 180 Count (Pack of 2)","$69.95","4.4","3500","USA","Health & Household","13792","Beta Carotene Nutritional Supplements","7","","","2","1","FBA","$187,739.08","2,417","https://www.amazon.com/dp/B0BMWNXYNM","https://m.media-amazon.com/images/I/81ChjjKT5sL._AC_UL320_.jpg","true","true","7","2026-01-27T22:06:29.296Z"
"B000FGXLVE","Designs for Health Methylated Multivitamin for Women & Men - Twice Daily Multimineral Supplement & Multivitamin Without Iron + Methylated B12 and Folate, Vitamin C, K, D, E + More (120 Capsules)","$61.99","4.6","1100","USA","Health & Household","11330","Multivitamins","278","Diet & Sports Nutrition","1567","3","1","FBA","$200,478.22","3,654","https://www.amazon.com/dp/B000FGXLVE","https://m.media-amazon.com/images/I/71ukD6BdzXL._AC_UL320_.jpg","true","true","7","2026-01-27T22:06:29.297Z"
"B07SLGZKKW","Life Enhancement InnerPower with Stevia |Amino Acids, B Vitamins, Choline, Folate, Minerals, and More | 30 Servings","$71.94","4.4","30","USA","Health & Household","226660","Blended Vitamin & Mineral Supplements","10961","","","1","1","FBA","$1,586.68","22","https://www.amazon.com/dp/B07SLGZKKW","https://m.media-amazon.com/images/I/61MwBzumIeL._AC_UL320_.jpg","true","true","7","2026-01-27T22:06:29.297Z"
"B00JGCBGZQ","Sports Research® Vitamin D3 w/Coconut MCT Oil - High Potency Vitamin D3 5000iu (125mcg) Supplement for Immune & Bone Support - Seed Oil Free - Non-GMO - Gluten Free (360 Liquid Softgels)","$18.95","4.8","71100","USA","Health & Household","1807","Vitamin D Supplements","25","","","6","5","FBA","$295,945.76","19,287","https://www.amazon.com/dp/B00JGCBGZQ","https://m.media-amazon.com/images/I/51nt55NRA3L._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.770Z"
"B09W355M95","Ritual Multivitamin for Men 18+ with Zinc, Vitamin A and D3 for Immune Function Support*, Omega-3 DHA, B12, K2, Gluten Free, Non-GMO, Vegan, Mint Essenced, 30 Day Supply","$36.99","4.4","2200","USA","Health & Household","3182","Multivitamins","69","","","2","2","FBA","$403,739.08","13,373","https://www.amazon.com/dp/B09W355M95","https://m.media-amazon.com/images/I/71QF8CbTYTL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.771Z"
"B0DV7YFT2M","SmartyPants Teen Girl Multivitamin Gummies - Improved Formula: Omega 3 (DHA/EPA), Vitamin C, D3, B12, Vitamin A, K & Zinc, Biotin to Support Hair, Skin & Nails, Gluten Free, 60 Count (30 Day Supply)","$22.99","4.5","393","Amazon","Health & Household","2884","Multivitamins","65","","","2","4","AMZ","$294,956.99","12,676","https://www.amazon.com/dp/B0DV7YFT2M","https://m.media-amazon.com/images/I/71+IPninjCL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.772Z"
"B00BV47LQA","Flintstones Vitamins Complete Gummies, Kids Vitamins with Vitamin C for Toddlers and Children, Kids Multivitamin with Vitamin A, B6, B12, E & Zinc, 180 Count","$13.92","4.7","10400","Amazon","Health & Household","3052","Children's Vitamins","14","Vitamin Supplements","216","1","9","AMZ","$155,313.83","11,157","https://www.amazon.com/dp/B00BV47LQA","https://m.media-amazon.com/images/I/819NlKYhtPL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.772Z"
"B01G7KGT3S","Nature Made Womens Gummy Multivitamins with Omega-3, Multivitamin for Women for Daily Nutritional Support, 150 Gummies, 75 Day Supply","$14.99","4.8","5900","Amazon","Health & Household","2488","Multivitamins","57","","","2","23","AMZ","$218,936.33","13,603","https://www.amazon.com/dp/B01G7KGT3S","https://m.media-amazon.com/images/I/71rilpBur8L._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.772Z"
"B0BYYDZBH1","Hair Growth Vitamins for Women | Biotin 10,000mcg, Collagen, Patented OptiMSM®, goMCT®, Saw Palmetto | Naturally Regrow Stronger & Healthier Hair, Skin and Nails | Stops Hair Loss | 60 Day Supply","$29.95","4.5","2000","USA","Health & Household","2576","Vitamin B7 Supplements","9","","","2","1","FBA","$357,213.33","11,841","https://www.amazon.com/dp/B0BYYDZBH1","https://m.media-amazon.com/images/I/81wsuZql82L._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.773Z"
"B0DVTYXV67","One A Day Teen Boy’s Daily Essentials Multivitamin Gummies, Teen Boy Vitamins with Vitamin C, Vitamin D, Bone Health, Immune Health, Raspberry Natural Flavor, 120 Gummies","$16.82","4.6","7600","Amazon","Health & Household","3265","Multivitamins","72","","","2","1","AMZ","$191,624.96","11,961","https://www.amazon.com/dp/B0DVTYXV67","https://m.media-amazon.com/images/I/71DfX8Dw01L._AC_UL320_.jpg","false","false","8","2026-01-27T22:09:50.773Z"
"B0013P1GD6","NOW Foods Supplements, Vitamin C-1,000 with Rose Hips, Sustained Release, Antioxidant Protection*, 250 Tablets","$18.50","4.8","19800","Amazon","Health & Household","2734","Vitamin C Supplements","24","Sales & Deals","426","2","5","AMZ","$212,600.95","12,665","https://www.amazon.com/dp/B0013P1GD6","https://m.media-amazon.com/images/I/717ovAnvNzL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.774Z"
"B0013FYHSW","Ester-C Vitamin C 1000 mg Coated Tablets, Immune System Booster, Stomach-Friendly Supplement, 120 Count","$14.97","4.7","20000","Amazon","Health & Household","2557","Vitamin C Supplements","20","Sales & Deals","383","4","5","AMZ","$203,400.90","13,850","https://www.amazon.com/dp/B0013FYHSW","https://m.media-amazon.com/images/I/618EiiNmkaL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.775Z"
"B0797H3VQS","THORNE - Vitamin D3 Supplement - Supports Healthy Bones, Teeth, Muscles, Cardiovascular & Immune Function* - Gluten, Dairy & Soy-Free - 1,000 IU - 90 Servings","$17.00","4.8","3400","USA","Health & Household","2636","Vitamin D Supplements","37","","","2","1","FBA","$212,573.06","12,856","https://www.amazon.com/dp/B0797H3VQS","https://m.media-amazon.com/images/I/71s6T6MSgJL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.775Z"
"B0006ZUS92","Bronson Vitamin A 10,000 IU Premium Non-GMO Formula Supports Healthy Vision & Immune System and Healthy Growth & Reproduction, 250 Softgels","$8.97","4.7","22300","USA","Health & Household","2465","Vitamin A Supplements","1","","","3","1","FBA","$110,061.95","10,993","https://www.amazon.com/dp/B0006ZUS92","https://m.media-amazon.com/images/I/71qsY2o4n6L._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.776Z"
"B0013EJ5QM","NOW Foods Supplements, Vitamin K-2 100 mcg, Menaquinone-4 (MK-4), Supports Bone Health*, 100 Veg Capsules","$9.90","4.7","12300","Amazon","Health & Household","2427","Vitamin D Supplements","34","Sales & Deals","417","2","13","AMZ","$52,174.09","4,545","https://www.amazon.com/dp/B0013EJ5QM","https://m.media-amazon.com/images/I/71hzBrkFKkL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.777Z"
"B00OJOL3KO","vitafusion Extra Strength Vitamin B12 Gummies, Supports Energy Metabolism and Nervous System Health Support, Gummy Vitamin Supplement for Women and Men, Cherry Flavor, 45 Day Supply, 90 Count","$11.68","4.7","32100","Amazon","Health & Household","2846","Vitamin B12 Supplements","17","Sales & Deals","394","3","4","AMZ","$106,164.01","8,339","https://www.amazon.com/dp/B00OJOL3KO","https://m.media-amazon.com/images/I/71Q3NcgaTTL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.777Z"
"B003UEH7DQ","Nature's Way Alive! Men’s 50+ Daily Ultra Multivitamin, High Potency Formula, Supports Healthy Brain, Eyes & Heart*, with Methylated B12, Gluten-Free, 60 Tablets (Packaging May Vary)","$17.99","4.7","12500","Amazon","Health & Household","2588","Multivitamins","61","Sales & Deals","454","2","3","AMZ","$221,889.63","12,148","https://www.amazon.com/dp/B003UEH7DQ","https://m.media-amazon.com/images/I/71gpFAgGVoL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.778Z"
"B084PHB9WZ","One A Day Prenatal Advanced- Prenatal Vitamins with Folic Acid, Choline, DHA & Iron, Pregnancy Vitamins for Women to Support Baby’s Development, 60+60 Ct (120 Total Set) (Packaging May Vary)","$29.97","4.4","9200","Amazon","Health & Household","2577","Prenatal Vitamins","8","","","2","1","AMZ","$353,669.61","13,290","https://www.amazon.com/dp/B084PHB9WZ","https://m.media-amazon.com/images/I/71zdIdfd0jL._AC_UL320_.jpg","true","false","8","2026-01-27T22:09:50.779Z"
"B0BN6TDQV6","Prevagen Extra Strength - 30 Capsules (1 Month Supply) | Formulated for Your Brain | 20mg of Apoaequorin Plus Vitamin D3","$53.86","4.4","9900","USA","Health & Household","699","Blended Vitamin & Mineral Supplements","6","","","6","1","FBA","$2,194,035.56","23,414","https://www.amazon.com/dp/B0BN6TDQV6","https://m.media-amazon.com/images/I/61sJhUw1DJL._AC_UL320_.jpg","true","true","8","2026-01-27T22:09:50.779Z"
"B0DZZF54C4","Heylo Multi+ Advanced Multivitamin Supplement – Boosts Energy, Enhances Immune Support, Provides Antioxidant Protection, Promotes Detoxification, with Vitamins, Minerals, Phytonutrients, 120 Capsules","$49.50","4.5","30","USA","","","","","","","1","1","FBA","$0.00","N/A","https://www.amazon.com/dp/B0DZZF54C4","https://m.media-amazon.com/images/I/61uLIG93Z-L._AC_UL320_.jpg","true","true","8","2026-01-27T22:09:50.780Z"
"B0BSMG222K","Smarter Vitamin D3 5000 IU in Avocado Oil 125mcg - 90 Mini Softgels","$23.68","4.7","2300","USA","Health & Household","51286","Vitamin D Supplements","521","","","2","1","FBA","$15,284.59","376","https://www.amazon.com/dp/B0BSMG222K","https://m.media-amazon.com/images/I/71xBs1r5KKL._AC_UL320_.jpg","true","true","8","2026-01-27T22:09:50.781Z"
"B0BSV1XGXR","Emergen-C Crystals, On-the-Go Emergen-C Immune Support Supplement with Vitamin C, B Vitamins, Zinc and Manganese, Orange Vitality - 56 Stick Packs","$29.93","4.6","2300","Amazon","Health & Household","3528","Vitamin C Supplements","31","","","2","1","AMZ","$334,203.32","10,791","https://www.amazon.com/dp/B0BSV1XGXR","https://m.media-amazon.com/images/I/81+AH48cnAL._AC_UL320_.jpg","true","false","9","2026-01-27T22:11:35.542Z"
"B01IQB2UYS","Nutricost Vitamin B12 (Methylcobalamin) 2000mcg, 240 Capsules - Vegetarian Caps, Non-GMO, Gluten Free B12 Supplement","$17.95","4.7","9000","USA","Health & Household","2939","Vitamin B12 Supplements","18","","","3","2","FBA","$206,426.53","12,399","https://www.amazon.com/dp/B01IQB2UYS","https://m.media-amazon.com/images/I/61fpQEPsxIL._AC_UL320_.jpg","true","false","9","2026-01-27T22:11:35.543Z"
"B004QSPBHO","Osteo Bi-Flex Triple Strength Glucosamine 1500 mg, MSM 1500 mg with Vitamin D3 1000 UI Tablets, 200 Count (Pack of 1)","$24.95","4.7","9200","USA","Health & Household","3166","Vitamin D Supplements","42","","","2","26","FBA","$250,958.84","10,058","https://www.amazon.com/dp/B004QSPBHO","https://m.media-amazon.com/images/I/610pFFA0OFL._AC_UL320_.jpg","true","false","9","2026-01-27T22:11:35.544Z"
"B086CDKQC8","NEURIVA Plus Decaffeinated Nootropic Brain Supplement for Memory, Focus & Concentration & Cognitive Function, Clinically Tested NeuroFactor, Phosphatidylserine, Vitamins B6 B12,50ct Strawberry Gummies","$30.12","4.3","14500","Amazon","Health & Household","3181","Vitamin B12 Supplements","21","","","1","3","AMZ","$327,791.38","10,263","https://www.amazon.com/dp/B086CDKQC8","https://m.media-amazon.com/images/I/71FvAeuHRVL._AC_UL320_.jpg","true","false","9","2026-01-27T22:11:35.546Z"
"B0DWGHDFN4","NEURIVA Memory 3D Brain Supplement - Decaffeinated Nootropic Capsules for Memory, Focus, & Cognitive Function - Short Term, Long Term, & Working Memory Support - 50ct","$61.41","4.4","1900","Amazon","Health & Household","3113","Vitamin B6 Supplements","5","","","2","2","AMZ","$744,768.04","12,830","https://www.amazon.com/dp/B0DWGHDFN4","https://m.media-amazon.com/images/I/81bscXzz0CL._AC_UL320_.jpg","true","false","9","2026-01-27T22:11:35.547Z"
